file_path,category_id
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Crashes & Cymbals/Hit 9.wav,4
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Crashes & Cymbals/Boomin - Cymbal 3.wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Crashes & Cymbals/Metro Crash 4.wav,5
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Crashes & Cymbals/Metro Cymbal [Musty].wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Crashes & Cymbals/Boomin - Crash #22.wav,4
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Crashes & Cymbals/MB Reverse Crash (2).wav,4
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Crashes & Cymbals/cymbal (Trance).wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Crashes & Cymbals/MetroBomin Cym.wav,4
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Crashes & Cymbals/MB Crash (9).wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Crashes & Cymbals/Metro Boomin Crash.wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Crashes & Cymbals/Crash 3.wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Crashes & Cymbals/SMII - CRUNK 808.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Crashes & Cymbals/Boomin - Crash #23.wav,4
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Crashes & Cymbals/DMV3_Crash 8.wav,3
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Crashes & Cymbals/LEX REV Crash.wav,5
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Crashes & Cymbals/Zay Cymbal.wav,4
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Crashes & Cymbals/SMII - SHOT 808.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Destroy - Perc Timpani.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Metro Rim 2.wav,5
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Metro Boomin Bat 2.wav,0
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Boomin - Perc 6.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/[AFSK] MetrosTrust.wav,0
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Perc - Metro.wav,0
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/MetroBoomin Perc.wav,0
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Boomin - Perc #18.wav,6
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Fff.wav,6
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/BOOMIN WAIT TILL YOU SEE MY SNAP.wav,5
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/perc (Niagara Falls).wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Metro Vibe_Shaker.wav,4
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/MetroRimShot.wav,0
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/metro tabla.wav,6
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/BOOMIN RIMSHOT HARD.wav,0
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Metro Ambient Perc 1.wav,0
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/West MetroTom (18).wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Percs (30).wav,4
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Metro Short Tambourine.wav,6
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/MB Perc (1).wav,3
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Don't Come Out The House Rimshot.wav,0
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Destroy - Shake Snap.wav,0
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Perc (Jumpman).wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Destroy - Perc Congo.wav,0
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/perc 3 (Walk Em Down).wav,0
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/BIG PERC (25).wav,4
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Perc (Tunnel Vision - Kodak Black).wav,0
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Perc (Forbes).wav,3
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/SMII - NECK SHAKER - PERC.wav,4
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/MZ Snap [Metro #1].wav,3
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/808 Cowbell.wav,6
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Metro Rim 1.wav,3
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Perc (Drake - Jumpman).wav,4
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/YM Snap 2.wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Metro Boomin Perc.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Perc (Laser).wav,0
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Metro Mad Perc.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/[MNDZ] - Ghostface Killers.wav,6
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Metro Perc 3.wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Metro Rim 4.wav,0
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Metro Dark Perc.wav,6
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/EN - Metro (Perc).wav,0
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Perc (Zay-1) (2).wav,0
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Perc (Shottaz).wav,0
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/MZ Tambo [Metro Tambo #2].wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/SB - Boomin (Perc).wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Perc 2 [ knock again ].wav,0
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/SMII - ICE TRIANGLE - PERC.wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/tom roll (On Time).wav,6
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Boomin - Perc #03.wav,6
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Trap Triangle.wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Shaker 2.wav,0
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Perc (Triangle).wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Boomin - Perc #01.wav,6
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/West MetroTom (20).wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/bongo.wav,6
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Perc 1 [ knock ].wav,6
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Perc (Gucci Mane - Break Bread).wav,4
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/West MetroPerc (47).wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/pbs - rshot mixied [ Perc ].wav,3
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/YM - Reverb Snap 4.wav,3
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/percs_snr.wav,3
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/[AFSK] MetrosTrust2.wav,0
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/MB Perc (3).wav,4
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Perc (42) Metro Boomin.wav,0
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/West MetroPerc (19).wav,4
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Percs (6).wav,5
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/cardo cowbell 2k17.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Knock [ Metro ].wav,0
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/[MNDZ] - RAW.wav,3
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Shaker 5.wav,4
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/MB Perc (10).wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/congo .wav,6
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Young Metro Perc.wav,0
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/YM Snap 7.wav,5
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Z Shaker.wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Perc (Zay-1).wav,0
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Perc [ Metro ].wav,6
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Metro Boomin Bat 1.wav,0
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/SonnyDigital Rim.wav,3
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Panned Bongo.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Metro Mini Perc.wav,6
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Yung Metro Tabla.wav,6
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/rim (Around Me).wav,3
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/SMII - DJ II - PERC.wav,5
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Metro Perc Snare Reverb.wav,6
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Metro Ambient Perc.wav,0
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/SB - Metro (Perc).wav,0
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Perc (21 Savage - X).wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/[MNDZ] - Dope.wav,6
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/SOUTHSIDE_percussion_metrognome.wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Metro Boomin Bat 6.wav,3
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/PERC (93).wav,0
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Rim (3).wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Perc (Travis Scott - Blue Pill).wav,3
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/metro rim.wav,3
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/vox (Superhero).wav,5
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Boomin - Perc #24.wav,0
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Z Shutter.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Boomin - Perc #06.wav,6
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Metro Perc 7 .wav,5
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Rim 1 (Zaytoven).wav,5
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/MB Perc (7).wav,4
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Metro Rim 3.wav,6
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/zay woodblock.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/21Sav_Supply.wav,0
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/MB Perc (5).wav,6
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Metro Ambient Perc 3.wav,0
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/West MetroPerc (34).wav,4
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/vox (Raindrops).wav,6
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/vox (All The Money).wav,6
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/perc (Walk Em Down).wav,6
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/zay bongo.wav,0
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Metro Boomin Snap.wav,5
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Metro Perc.wav,0
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/[MNDZ] - Original.wav,5
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Boomin - Perc #02.wav,0
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Metro Boomin Bat 4.wav,6
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Metro Boomin Bat 5.wav,0
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/YM - Reverb Snap 2.wav,3
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/YM Snap 3.wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Perc 4 [ hit ].wav,3
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Boomin - Perc 5.wav,3
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Metro Perc(1).wav,0
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/[PERC] MetroMetroMetro.wav,0
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Bat [ Metro ].wav,0
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/SMII - DJ III - PERC.wav,3
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/TAX - Woody Perc.wav,0
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/X Bitch_Rim.wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/SonnyDigital Rim.wav.wav,0
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Boomin - Perc 3.wav,6
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Perc 6 [ hand knock ].wav,0
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/MetroBoomin Perc.wav.wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/without warning 21 x offset rim.wav,3
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Metro Ambient_Perc.wav,0
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/[MNDZ] - HARD.wav,6
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Perc (I Won [ft. Kanye West] - Future.wav,6
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/MZ Tambo [Metro Tambo #1].wav,5
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/MZ Snap [Metro #2].wav,3
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Percs (49).wav,4
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Metro Dry Perc.wav,0
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Destroy - Perc Rim.wav,0
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Percs (37).wav,4
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Metro Little Cymb.wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/[MNDZ] - 9MM.wav,6
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/metro_perc_2.wav,6
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/MB Perc (12).wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/SMII - LIGHTER - PERC.wav,5
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Perc (X [ft. Future] - 21 Savage).wav,6
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Perc 11 [ full stop ].wav,4
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Zay Triangle.wav,4
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Boomin - Perc 4.wav,3
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/West MetroTom (17).wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Savage Mode Perc.wav,0
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/SMII - DRAKO TRIANGLE - PERC.wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/MetroRimShot2.wav,0
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/BOOMIN FREE GUCCI TRIANGLE.wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Perc (Echo).wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/MZ Rim [Metro - Space Cadet].wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Perc (Space Cadet).wav,6
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/rim (Niagara Falls).wav,3
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/BWB WAV MODE PERC (2).wav,0
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/West MetroSnap (7).wav,4
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Boomin - Perc #10.wav,5
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Boomin - Perc 1.wav,3
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Metro Bright Perc.wav,0
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/MetroReverbRimshot.wav,0
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Ride with the mob.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/perc 2 (Walk Em Down).wav,5
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Tabla (Metro).wav,6
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/[MNDZ] - Max Lord.wav,3
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/MZ Rim [Metro - Overdue].wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/MB Perc (4).wav,3
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Destroy - Perc Stick.wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/West MetroPerc (35).wav,4
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/[MNDZ] - My Choppa Hate N1GA55.wav,3
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Boomin - Perc #08.wav,6
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/[perc] metro x3 - wrldview.wav,0
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/West MetroTom (19).wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Perc (Quarter Milli - Offset).wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Metro Boomin Perc 2.wav,6
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Metro Boomin Bat 3.wav,6
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Bongo [ Metro ].wav,6
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Perc 12 [ wood ].wav,6
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/SMII - GANG RIM - PERC.wav,5
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/YM Snap 4.wav,5
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/RONNY Perc 05.wav,0
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/rim (Walk Em Down).wav,0
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Scholarship_Stomp.wav,0
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Perc 9 [ keys ].wav,3
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/[MNDZ] - Southside´s Favorite.wav,5
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Knock [ Metro 2 ].wav,0
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Perc (Run Up The Racks - 21 Savage).wav,5
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Perc (14).wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/[BP] Rim (5).wav,3
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Rim (Overdue).wav,5
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/MZ Rim [Metro].wav,6
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/pbs - metro [ Perc ].wav,6
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/BIG PERC (24).wav,4
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Perc (Only You).wav,0
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/MZ Perc [Boomin].wav,3
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Delayed Reverb Pop.wav,4
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Metro Ambient Perc 2.wav,6
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/MZ Perc [Metro].wav,6
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Perc 5 [ metal ].wav,6
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Metro Kongo Perc.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/[ACD] - Shaker.wav,4
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Metro Perc 4.wav,3
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Perc 8 [ tabla ].wav,0
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/BOOMIN.wav,5
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Lex Triangle 3.wav,4
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/DP_CardoCowbell.wav,0
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Perc (MetroBoomin).wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Boomin - Perc #07.wav,4
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Percs (40).wav,5
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Trapaholic Rim.wav,3
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/MB Perc (9).wav,4
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/15 Perc - Yung Metro.wav,6
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Metro Perc 1.wav,3
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/MB Perc (2).wav,5
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Destroy - Perc Ding.wav,0
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/perc (Creepin).wav,4
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/tom (Niagara Falls).wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/X Bong.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Metro Boomin [Perc].wav,4
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Tabla [ Metro ].wav,6
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/metro_perc_1.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Perc 7 [ filt ].wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/West MetroPerc (42).wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Percs/Metro New Rim.wav,1
